username,date,content,video_title
@regan3808,3 years ago,30 secs is more than enough to prove that she's the queen of rap,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@tessaxunaz4384,8 months ago,🎵🔊🎶🌛🌠❤💋I LOVE IT!💋❤🌠🌛🎶🔊🎵,"Madonna - Vogue (12"" Remix) [Official Video]"
@DorianYarg,5 years ago,Right...,Madonna - Like A Virgin (Official Video)
@jesuisunpanda,3 years ago,"17 años tiene la canción, pero la subieron en 2009",Madonna - Jump (Official Video) [HD]
@ramirobrandan6470,5 years ago,"She is a icon, she is a legend, she is THE MOMENT, four decades and she is still THE QUEEN.",Madonna - Express Yourself (Official Video)
@sweetlemxnade2631,2 years ago,Me too Im inspired for her songs 4decades but still its fresh for me and her looks is charming,Madonna - Cherish (Official Video) [HD]
@h.t.awesome3822,3 years ago,It’s amazing how YouTube commenters always assign a deeper meaning to something when there was none.,Madonna - Material Girl (Official Video) [HD]
@FCBlaugrana1812,6 years ago,No.,Madonna - Justify My Love (Official Video) [HD]
@SureshPatel-zs3dr,4 months ago,​ @SufiWoman Yes,Madonna - La Isla Bonita (Official Video)
@davidbanner2826,6 months ago,100 % true,Madonna - Into The Groove (Official Video)
@org6760,4 years ago," @Thepurfektdrug  Express Yourself is a bad copy of Respect Yourself by the Straples, in 1971... And then Madonna proceeds to accuse Lady Gaga of copying Express Yourself, when Madonna is the one who copied the song first 😂 pathetic",Madonna - Express Yourself (Official Video)
@114wildfire,6 years ago,How can you dance to this?  It’s slow beat.,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@a3145jdjdnfnr,3 years ago,A,Madonna - Nothing Really Matters (Official Video) [HD]
@Reinvented04,5 years ago,"You’re so right... Madonna was and still is fearless, she gave us a voice when nobody did it, that’s why I love her 👑👑👑👑👑🔥🔥🔥🙌🙌❤️❤️🙏🙏😍😍",Madonna - Justify My Love (Official Video) [HD]
@DennisLarkin,6 years ago,"Love all of it!!! The bad performance...  The good audio corrected version...  All the nasty and all the nice comments...  And as ALWAYS @Madonna gets the last laugh.  We're still watching, listening and talking about her.","Madonna, Quavo - Eurovision Song Contest 2019"
@anthonyd5220,6 years ago,True that  ! ! !,Madonna - Papa Don't Preach (Official Video) [HD]
@alexanderdamianfajardo1237,1 year ago,"September 30, 2024!!!",Madonna - Cherish (Official Video) [HD]
@ProfesorYumi88,5 years ago," B M-Y  Even silent films can be 4K because they were recorded on film. An old 35mm has more ""resolution"" than a digital 1080p movie",Madonna - Secret (Official Video) [HD]
@emiliomonteiro5826,3 years ago,😎😁👍👍,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@Yaya-ly3rd,3 years ago,Because Babyface wrote it,Madonna - Take A Bow (Official Video) [4K]
@edwardashleysolares1701,5 years ago,"For me this is second, First is No Substitute for Love",Madonna - Nothing Really Matters (Official Video) [HD]
@susanholt3038,4 years ago,I loved being a teen in the 80s!! #totallyawesome #nocellphones Yayyy,Madonna - Lucky Star (Official Video)
@MrCabledawg45,3 years ago,Just so you know this song is like 30 years old.  They just remixed it.  The original came out in 1998.,Madonna Vs Sickick - Frozen (Fireboy DML Remix) [Official Music Video]
@istealhearts9,10 years ago,Jorge Espinosa no se por qué no hablamos en español LOL eso es lo que hago! Disfrutar del álbum! :) Es magnífico!!,Madonna - Living For Love
@mollyking1387,5 years ago,annie10103 you win the internet today,Madonna - Vogue (Live at the MTV Awards 1990) [Official Video]
@adicasillas5624,6 years ago,The fact that it was posted last year,Madonna - Material Girl (Official Video) [HD]
@ariadnatatianaserranodiaz2998,2 years ago,CDMX 2024! 🎉,Madonna - Celebration (Official Video)
@WasWasLo,6 years ago,Safe Dees agreed,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@BIXYLFLUX,2 weeks ago,"Mad respect for u, brother/sister.",Madonna - Like A Virgin (Official Video)
@dany97fn,9 years ago,"Puta Bida, naci en el 97, debi nacer en los 80 😣😡 mis padres tardaron en hacerme xDdd",Madonna - Vogue (MDNA World Tour)
@jcr340,10 months ago,For sure.  if anyone is not impressed by Madonna (at the very least) in the 80's... I don't know what their malfunction is.  I mean maybe it's just they have different taste but her music was SO good.  Even my dad had multiple Madonna albums and loved her music to death.  And I am 51 now so you do the math lol.,Madonna - Material Girl (Official Video) [HD]
@Marlina-nv4cn,8 months ago,🌈,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@HelgaV57,4 years ago,"I was 8 when it came out, but saw it later like at 12-13, it was perfect age to see it. Had a big crush on her  back then. I love this song so much. It still very very hot and beautiful. And music! What a great catchy tune paired with emotional singing. Madonna is a legend!",Madonna - Open Your Heart (Official Video) [HD]
@saaimafit,5 years ago,Sue your parents,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@higorgie9050,6 months ago,​ @derekstaroba  why are you angry?,Madonna - Ray Of Light (Official Video) [HD]
@gaochdo5884,8 years ago,"Gina, I looked it up and on Michael Jackson's wikipedia page it says Bad was the biggest selling tour of all time so I don't know what you're on about.",Madonna - Justify My Love (Official Video) [HD]
@VictoriaSylvanaSewellPhillips,1 year ago,Is that a designer,Madonna - Jump (Official Video) [HD]
@altamf9703,4 years ago,Beginning of the 2000's😃,Madonna - Ray Of Light (Official Video) [HD]
@siaummon,6 years ago,Me~,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@violet23561,5 years ago, @haloum  thats even crazier !,Madonna - Material Girl (Official Video) [HD]
@shako0waka,5 years ago,Ella tiene 22 éxitos número 1.....!!!!!!!,Madonna - Celebration (Official Video)
@awalsaani9321,6 years ago,Ur probably French,Madonna - Vogue (Official Video)
@chrismcevoy2503,2 years ago,I agree!,Madonna - The Power Of Good-Bye (Official Video)
@berranari1,1 year ago," @yancylinn8055  Yes. You are right with the ""no"".
Ahead of the time means that you don't fit in the world, not that you changed it. 🤔",Madonna - Material Girl (Official Video) [HD]
@egyresztmasreszt4292,7 days ago,Sabrina,Madonna - Open Your Heart (Official Video) [HD]
@rolandbaldwin,9 years ago,+BARTHOLOMEW ARMBRÜSTER Truth!,Madonna - Living For Love
@renestehouwer1518,6 years ago,Me,Madonna - 4 Minutes feat. Justin Timberlake & Timbaland (Official Video) [4K]
@tera0865ab,6 years ago,:D,Madonna - Girl Gone Wild (Official Video)
@Raphael-2,4 years ago," @lotorotoloto  This is so different from most songs I know from 2002. This type of music is something I remember from 2006-2007. But I was just 2 years old in 2002, I couldn't tell.",Madonna - Die Another Day (Official Video)
@lr_torres6339,4 years ago,Afff a Madonna é a própria perfeição,Madonna - What It Feels Like For A Girl (Official Video) [HD]
@hanyarekaman,3 months ago,Holaaaa ...,Madonna - Take A Bow (Official Video) [4K]
@mauriziomarcialis7726,3 years ago,this song like many others by Madonna evoke beautiful memories of a beautiful adolescence.,Madonna - Who's That Girl (Official Video)
@calistolevana20,4 years ago,Facts,Madonna - Frozen (Official Video) [HD]
@eamador83,4 years ago (edited),@misa95 (Gaga's little monster ♥) you obviously do since you took the time to read and reply. I certainly care.,Madonna - American Pie (Official Video) [HD]
@XxXmizzshottaXxX,5 years ago,Lol maybe she said that bc she “borrowed” a few things here and there from the song respect yourself by the staple singers.,Madonna - Express Yourself (Official Video)
@paulcrisp9861,4 years ago (edited)," @headfullofmusic422  what a wonderful way of putting things, you are finding your inner self i suppose and hopefully you will find peace and an inner quality through this great music. Apr 2021🇬🇧🙏🇬🇧🙏🇬🇧🎵❤🎵",Madonna - Ray Of Light (Official Video) [HD]
@Wils786,4 years ago,This was the classic Madonna I fell in love with. She’s changed so much. Not what she used to be,Madonna - Nothing Really Matters (Official Video) [HD]
@Sleepless4Life,6 years ago,"Totally agree. She has a a gazillion memeorable songs! Some burned into your brain and memories, but this one is something special. Was never a fan of her none 80s stuff much. But this one got me in way none of the others could. Still feel this song is very underrated even by today's standard.",Madonna - Take A Bow (Official Video) [4K]
@Robbiethe1nonly,2 years ago,Me,Madonna - 2012 Super Bowl Halftime Show
@HelenV-s9r,1 year ago,В Украине,Madonna feat. Gogol Bordello - La Isla Bonita (Live Earth 2007)
@XiomaraReyes1,13 days ago,I forgot about this song! It’s called back that up to the beat by Madonna,Madonna - Back That Up To The Beat (Official Lyric Video)
@amethystpapaya7757,7 years ago,Slay me my queens 😍😍😍,Madonna - Girl Gone Wild (Official Video)
@InTheirWake,10 years ago,"+Joel Figueroa-I think Madonna's music is great, but to say a woman who is worth nearly a billion dollars is breaking her back to promote her music is a bit exaggerated...let's say that about the common man who literally comes home exhausted after making a measly earning.  At least she loves what she does and gets a pretty penny for it.",Madonna - Living For Love
@TooP3-cfc,4 months ago,Maybe Marty 🚘  McFly can help us ...,Madonna - Live To Tell (Official Video)
@kharmatipun3778,5 years ago,What about Lady Gaga?,Madonna - Girl Gone Wild (Official Video)
@rmag5254,17 hours ago,"im crasy for you Madonna , forever",Madonna - Crazy For You (Official Video)
@rmartini42,1 year ago,2024,Madonna - You'll See (Official Video)
@lindalambert6992,10 months ago,Yess. From FRANCE,Madonna - You'll See (Official Video)
@giuseppecaruso2085,2 years ago,Ciao Madonna Sono Joseph un tuo ammiratore ti mando tanti saluti ❤ dal Italia ti penso sempre con il cuore ❤ Tu sei una stella ❤ 🌟 Tu sei bella ❤ I love like mille grazies ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟 ❤ 🌟,Madonna - Cherish (Official Video) [HD]
@alessioalbegiani5782,6 years ago,I agree with you with all my heart,Madonna  - Give It 2 Me feat. Pharrell (Official Video)
@eduarda6564,7 years ago,aqui!,Madonna - Celebration (Official Video)
@ТАТУ-ОПЕРА,2 years ago,Я! Песня моей юности... Россия,Madonna - Take A Bow (Official Video) [4K]
@theros_oncore,2 years ago,"Yessss a sister of the hidden light, her smile invites",Madonna - Don't Tell Me (Official Video) [HD]
@brandonmoore7497,1 year ago,"I’m listening to Madonna Justify My Love early September 2024

0:39",Madonna - Justify My Love (Official Video) [HD]
@PaulPeterson-f3h,11 months ago,Go girl,"Madonna - Vogue (12"" Remix) [Official Video]"
@RichOzowski-kc7tv,6 months ago,"@ SKF358 it’s an incredible track, testament to her greatness it tends to get overlooked.",Madonna - Open Your Heart (Official Video) [HD]
@kyliemalia9284,5 years ago,Madonna is the only person who can turn there name into a whole cheer and make other ICNOIC artist say it✨,Madonna feat. M.I.A. and Nicki Minaj - Give Me All Your Luvin' (Official Video) [HD]
@plewis1987,5 years ago,Love madonna ❤  but cher does have 6 hits over six decades.,"Madonna, Maluma - Medellín"
@karahershey,10 years ago,I feel ya but I see the  as equl in the since they  both did so much for pop music and for women in music  as  a whole and there both legends in there own way,Madonna - Ghosttown
@michaelroberts4677,3 years ago,God bless you and him,Madonna - Into The Groove (Official Video)
@alexp3556,7 years ago,True...,Madonna - Nothing Really Matters (Official Video) [HD]
@AndreyKarateev,7 months ago,4:49,"Madonna - Vogue (12"" Remix) [Official Video]"
@MessagesFromAurora,5 months ago,great success!!!,Madonna - Music (Official Video)
@angelaverreynne1208,5 years ago,Me me me!!,Madonna - Frozen (Official Video) [HD]
@marialaurageti9275,5 years ago,"Carlos The situation was very bad, and it still is, now we are at 31.000 deaths, soooo.....nah I don’t think that is a big problem right? Also for the rest of the world...we are overeacting right? Keep on thinking about global warming...",Madonna - Like A Virgin (Official Video)
@Peterhistorie69,1 year ago,"Yes, but I was already  positive about the black & white video Paris this song and the brave act 1990  epic by far",Madonna - Justify My Love (Official Video) [HD]
@asknkartal9093,3 years ago,hello  1111,Madonna - Who's That Girl (Official Video)
@luciallamas3255,6 years ago,Beyonce slays it. Madonna just kept it going. She's Queen.,Madonna - Like A Prayer (Official Video)
@gategate5367,1 year ago,oh sthu madonna co produced it even william said she had the control without her the album wouldnt even be that good so......thank you madonna,Madonna - Frozen (Official Video) [HD]
@yoselinafabianayma3772,2 years ago,Me traslada a otra dimensión....siempre eterna,Madonna - The Power Of Good-Bye (Official Video)
@JoshuaGoodlow,11 months ago,And she went offfffff😂😂😂!!!,Madonna - Bitch I'm Madonna (feat. Nicki Minaj) [Official Video]
@AlfredoApelacio,1 year ago,She looks innocent ❤,Madonna - Don't Cry For Me Argentina (Official Video)
@stephenwolfgram8948,3 years ago,Agreed,Madonna - Nothing Really Matters (Official Video) [HD]
@TerryMcbye,1 month ago,❤,Madonna - Nothing Really Matters (Official Video) [HD]
@azakin9032,5 months ago,I'm 54 yo still listening to this song..like it🎉,Madonna - True Blue (Official Video)
@iaramachado4666,1 year ago,Amoooooo ❤❤❤❤,"Madonna - Vogue (12"" Remix) [Official Video]"
